date,train_id,mileage_km,rolling_stock_cert_days_remaining,signalling_cert_days_remaining,telecom_cert_days_remaining,job_card_status,branding_priority,cleaning_status,cleaning_due,hours_run_today,stabling_location,induction_decision,total_cert_days,certs_critical,weekday
2024-05-08,23,404654,3,95,189,Closed,High,Clean,False,11.8,Track 9,Inducted,287,1,2
2024-05-08,24,309413,34,106,353,Closed,Low,Clean,False,13.5,Track 6,Inducted,493,0,2
2024-05-08,25,279973,34,179,164,Closed,Low,Clean,False,13.3,Track 14,Inducted,377,0,2
2024-05-09,1,380568,42,136,298,Closed,Low,Clean,False,12.7,Track 14,Inducted,476,0,3
2024-05-09,2,325362,12,170,101,Closed,Medium,Scheduled,True,0.7,Track 4,Standby,283,0,3
2024-05-09,3,292679,29,13,221,Closed,Low,Clean,False,9.3,Track 14,Inducted,263,0,3
2024-05-09,4,384183,69,31,220,Closed,Medium,Clean,False,10.6,Track 9,Inducted,320,0,3
2024-05-09,5,364257,56,22,107,Closed,Low,Clean,False,1.4,Track 14,Standby,185,0,3
2024-05-09,6,289756,44,70,119,Closed,Low,Clean,False,1.2,Track 10,Standby,233,0,3
2024-05-09,7,378111,71,29,87,Closed,Medium,Clean,False,12.7,Track 15,Inducted,187,0,3
2024-05-09,8,256460,46,164,318,Open,Low,Clean,False,0.9,Track 3,Standby,528,0,3
2024-05-09,9,306669,86,105,235,Closed,Medium,Clean,False,0.0,Track 7,Maintenance,426,0,3
2024-05-09,10,350460,62,33,325,Closed,Medium,Clean,False,1.5,Track 4,Standby,420,0,3
2024-05-09,11,406834,84,99,20,Closed,High,Clean,False,10.6,Track 7,Inducted,203,0,3
2024-05-09,12,302656,27,150,249,Closed,Low,Clean,False,0.0,Track 8,Maintenance,426,0,3
2024-05-09,13,331392,43,7,357,Closed,High,Clean,False,1.0,Track 14,Standby,407,1,3
2024-05-09,14,317854,48,131,34,Open,High,Clean,False,0.0,Track 13,Maintenance,213,0,3
2024-05-09,15,393470,86,5,252,Open,High,Clean,False,0.0,Track 5,Maintenance,343,1,3
2024-05-09,16,375084,37,51,9,Closed,High,Clean,False,9.7,Track 1,Inducted,97,0,3
2024-05-09,17,364028,33,100,159,Closed,Low,Clean,False,12.5,Track 11,Inducted,292,0,3
2024-05-09,18,374885,41,11,300,Open,High,Clean,False,0.0,Track 14,Maintenance,352,0,3
2024-05-09,19,330711,48,117,94,Closed,Low,Clean,False,13.9,Track 3,Inducted,259,0,3
2024-05-09,20,377792,53,11,268,Open,Medium,Clean,False,0.0,Track 9,Maintenance,332,0,3
2024-05-09,21,298708,58,98,65,Closed,Low,Clean,False,1.0,Track 6,Standby,221,0,3
2024-05-09,22,296710,57,143,329,Closed,High,Clean,False,11.1,Track 2,Inducted,529,0,3
2024-05-09,23,405133,2,94,188,Closed,High,Clean,False,8.2,Track 9,Inducted,284,1,3
2024-05-09,24,309413,33,105,352,Open,Low,Clean,False,0.0,Track 2,Maintenance,490,0,3
2024-05-09,25,280381,33,178,163,Closed,Low,Clean,False,10.4,Track 15,Inducted,374,0,3
2024-05-10,1,380568,41,135,297,Closed,Low,Clean,False,0.0,Track 3,Maintenance,473,0,4
2024-05-10,2,325749,11,169,100,Closed,Medium,Clean,False,12.8,Track 9,Inducted,280,0,4
2024-05-10,3,292679,28,12,220,Closed,Low,Clean,False,0.0,Track 6,Maintenance,260,0,4
2024-05-10,4,384624,68,30,219,Closed,Medium,Clean,False,10.5,Track 3,Inducted,317,0,4
2024-05-10,5,364257,55,21,106,Open,Low,Scheduled,True,0.0,Track 10,Maintenance,182,0,4
2024-05-10,6,289776,43,69,118,Closed,Low,Clean,False,0.5,Track 3,Standby,230,0,4
2024-05-10,7,378111,70,28,86,Closed,Medium,Clean,True,1.3,Track 8,Standby,184,0,4
2024-05-10,8,256460,45,163,317,Open,Low,Clean,False,0.0,Track 13,Maintenance,525,0,4
2024-05-10,9,306678,85,104,234,Closed,Medium,Clean,False,1.4,Track 8,Standby,423,0,4
2024-05-10,10,350460,61,32,324,Open,Medium,Clean,False,0.0,Track 4,Maintenance,417,0,4
2024-05-10,11,406868,83,98,19,Closed,High,Scheduled,True,0.7,Track 5,Standby,200,0,4
2024-05-10,12,302692,26,149,248,Closed,Low,Clean,False,1.0,Track 7,Standby,423,0,4
2024-05-10,13,331697,42,6,356,Closed,High,Clean,False,13.3,Track 5,Inducted,404,1,4
2024-05-10,14,318383,47,130,33,Closed,High,Clean,False,9.4,Track 8,Inducted,210,0,4
2024-05-10,15,393470,85,4,251,Open,High,Clean,False,0.0,Track 4,Maintenance,340,1,4
2024-05-10,16,375087,36,50,8,Closed,High,Clean,False,1.1,Track 9,Standby,94,0,4
2024-05-10,17,364028,32,99,158,Closed,Low,Clean,False,0.0,Track 2,Maintenance,289,0,4
2024-05-10,18,375321,40,10,299,Closed,High,Clean,False,13.2,Track 14,Inducted,349,0,4
2024-05-10,19,331113,47,116,93,Closed,Low,Clean,False,12.1,Track 2,Inducted,256,0,4
2024-05-10,20,377792,52,10,267,Open,Medium,Clean,False,0.0,Track 15,Maintenance,329,0,4
2024-05-10,21,299140,57,97,64,Closed,Low,Clean,False,11.4,Track 15,Inducted,218,0,4
2024-05-10,22,296760,56,142,328,Closed,High,Clean,False,1.3,Track 3,Standby,526,0,4
2024-05-10,23,405155,1,93,187,Closed,High,Clean,False,1.4,Track 5,Standby,281,1,4
2024-05-10,24,309836,32,104,351,Closed,Low,Clean,False,10.0,Track 14,Inducted,487,0,4
2024-05-10,25,280705,32,177,162,Closed,Low,Clean,False,11.0,Track 1,Inducted,371,0,4
2024-05-11,1,380592,40,134,296,Closed,Low,Clean,False,1.4,Track 5,Standby,470,0,5
2024-05-11,2,325749,10,168,99,Open,Medium,Clean,False,0.0,Track 1,Maintenance,277,0,5
2024-05-11,3,293106,27,11,219,Closed,Low,Clean,False,10.4,Track 7,Inducted,257,0,5
2024-05-11,4,385131,67,29,218,Closed,Medium,Clean,False,10.2,Track 4,Inducted,314,0,5
2024-05-11,5,364826,54,20,105,Closed,Low,Scheduled,True,12.7,Track 7,Inducted,179,0,5
2024-05-11,6,290181,42,68,117,Closed,Low,Clean,False,8.8,Track 14,Inducted,227,0,5
2024-05-11,7,378442,69,27,85,Closed,Medium,Clean,True,13.3,Track 12,Inducted,181,0,5
2024-05-11,8,256838,44,162,316,Closed,Low,Clean,False,11.5,Track 5,Inducted,522,0,5
2024-05-11,9,306678,84,103,233,Open,Medium,Clean,False,0.0,Track 2,Maintenance,420,0,5
2024-05-11,10,350460,60,31,323,Open,Medium,Clean,False,0.0,Track 2,Maintenance,414,0,5
2024-05-11,11,406868,82,97,18,Closed,High,Clean,False,0.7,Track 8,Standby,197,0,5
2024-05-11,12,302692,25,148,247,Open,Low,Clean,False,0.0,Track 9,Maintenance,420,0,5
2024-05-11,13,332227,41,5,355,Closed,High,Clean,False,8.2,Track 3,Inducted,401,1,5
2024-05-11,14,318416,46,129,32,Closed,High,Clean,False,1.4,Track 10,Standby,207,0,5
2024-05-11,15,393787,84,3,250,Closed,High,Clean,False,10.3,Track 7,Inducted,337,1,5
2024-05-11,16,375664,35,49,7,Closed,High,Clean,False,13.7,Track 1,Inducted,91,1,5
2024-05-11,17,364071,31,98,157,Closed,Low,Scheduled,True,0.8,Track 1,Standby,286,0,5
2024-05-11,18,375629,39,9,298,Closed,High,Clean,False,12.8,Track 13,Inducted,346,0,5
2024-05-11,19,331136,46,115,92,Closed,Low,Clean,False,1.1,Track 13,Standby,253,0,5
2024-05-11,20,377820,51,9,266,Closed,Medium,Clean,False,0.9,Track 1,Standby,326,0,5
2024-05-11,21,299447,56,96,63,Closed,Low,Clean,False,9.7,Track 14,Inducted,215,0,5
2024-05-11,22,297244,55,141,327,Closed,High,Clean,False,11.6,Track 7,Inducted,523,0,5
2024-05-11,23,405155,90,92,186,Closed,High,Clean,False,0.0,Track 8,Maintenance,368,0,5
2024-05-11,24,310263,31,103,350,Closed,Low,Clean,False,8.5,Track 6,Inducted,484,0,5
2024-05-11,25,280707,31,176,161,Closed,Low,Clean,False,1.2,Track 5,Standby,368,0,5
2024-05-12,1,380592,39,133,295,Closed,Low,Clean,False,0.0,Track 7,Maintenance,467,0,6
2024-05-12,2,325776,9,167,98,Closed,Medium,Clean,False,1.1,Track 5,Standby,274,0,6
2024-05-12,3,293106,26,10,218,Open,Low,Clean,False,0.0,Track 13,Maintenance,254,0,6
2024-05-12,4,385131,66,28,217,Open,Medium,Clean,False,0.0,Track 7,Maintenance,311,0,6
2024-05-12,5,364826,53,19,104,Closed,Low,Scheduled,True,0.0,Track 15,Maintenance,176,0,6
2024-05-12,6,290181,41,67,116,Closed,Low,Clean,False,0.0,Track 9,Maintenance,224,0,6
2024-05-12,7,378461,68,26,84,Closed,Medium,Scheduled,True,1.0,Track 3,Standby,178,0,6
2024-05-12,8,257298,43,161,315,Closed,Low,Clean,False,12.9,Track 1,Inducted,519,0,6
2024-05-12,9,306678,83,102,232,Closed,Medium,Clean,False,0.0,Track 13,Maintenance,417,0,6
2024-05-12,10,350768,59,30,322,Closed,Medium,Clean,False,13.1,Track 5,Inducted,411,0,6
2024-05-12,11,407248,81,96,17,Closed,High,Clean,False,10.0,Track 9,Inducted,194,0,6
2024-05-12,12,303000,24,147,246,Closed,Low,Clean,False,13.1,Track 14,Inducted,417,0,6
2024-05-12,13,332227,40,4,354,Open,High,Clean,False,0.0,Track 4,Maintenance,398,1,6
2024-05-12,14,318416,45,128,31,Open,High,Clean,False,0.0,Track 15,Maintenance,204,0,6
2024-05-12,15,393787,83,2,249,Open,High,Clean,False,0.0,Track 11,Maintenance,334,1,6
2024-05-12,16,375664,34,48,6,Open,High,Clean,False,0.0,Track 8,Maintenance,88,1,6
2024-05-12,17,364603,30,97,156,Closed,Low,Clean,False,10.5,Track 9,Inducted,283,0,6
2024-05-12,18,375655,38,8,297,Closed,High,Clean,False,1.4,Track 1,Standby,343,0,6
2024-05-12,19,331136,45,114,91,Open,Low,Clean,False,0.0,Track 12,Maintenance,250,0,6
2024-05-12,20,377854,50,8,265,Closed,Medium,Scheduled,True,1.0,Track 8,Standby,323,0,6
2024-05-12,21,299837,55,95,62,Closed,Low,Clean,False,12.6,Track 13,Inducted,212,0,6
2024-05-12,22,297659,54,140,326,Closed,High,Clean,False,12.2,Track 3,Inducted,520,0,6
2024-05-12,23,405505,89,91,185,Closed,High,Clean,False,10.5,Track 3,Inducted,365,0,6
2024-05-12,24,310853,30,102,349,Closed,Low,Clean,False,13.2,Track 5,Inducted,481,0,6
2024-05-12,25,281125,30,175,160,Closed,Low,Clean,False,13.9,Track 8,Inducted,365,0,6
2024-05-13,1,381016,38,132,294,Closed,Low,Clean,False,8.0,Track 14,Inducted,464,0,0
2024-05-13,2,325776,8,166,97,Closed,Medium,Clean,False,0.0,Track 8,Maintenance,271,0,0
2024-05-13,3,293132,25,9,217,Closed,Low,Clean,False,1.4,Track 15,Standby,251,0,0
2024-05-13,4,385468,65,27,216,Closed,Medium,Clean,False,13.1,Track 3,Inducted,308,0,0
2024-05-13,5,365289,52,18,103,Closed,Low,Clean,True,11.7,Track 9,Inducted,173,0,0
2024-05-13,6,290709,40,66,115,Closed,Low,Clean,False,8.6,Track 12,Inducted,221,0,0
2024-05-13,7,378461,67,25,83,Open,Medium,Clean,False,0.0,Track 14,Maintenance,175,0,0
2024-05-13,8,257874,42,160,314,Closed,Low,Clean,False,10.7,Track 4,Inducted,516,0,0
2024-05-13,9,306718,82,101,231,Closed,Medium,Clean,False,0.6,Track 5,Standby,414,0,0
2024-05-13,10,350768,58,29,321,Closed,Medium,Clean,False,0.0,Track 13,Maintenance,408,0,0
2024-05-13,11,407269,80,95,16,Closed,High,Clean,False,1.2,Track 2,Standby,191,0,0
2024-05-13,12,303010,23,146,245,Closed,Low,Clean,False,1.4,Track 7,Standby,414,0,0
2024-05-13,13,332227,39,3,353,Closed,High,Clean,False,0.0,Track 3,Maintenance,395,1,0
2024-05-13,14,318438,44,127,30,Closed,High,Clean,False,0.7,Track 10,Standby,201,0,0
2024-05-13,15,393787,82,1,248,Open,High,Clean,False,0.0,Track 13,Maintenance,331,1,0
2024-05-13,16,375973,33,47,5,Closed,High,Clean,False,8.4,Track 15,Inducted,85,1,0
2024-05-13,17,364957,29,96,155,Closed,Low,Clean,False,13.5,Track 13,Inducted,280,0,0
2024-05-13,18,375669,37,7,296,Closed,High,Clean,False,0.7,Track 14,Standby,340,1,0
2024-05-13,19,331476,44,113,90,Closed,Low,Clean,False,10.6,Track 3,Inducted,247,0,0
2024-05-13,20,377854,49,7,264,Closed,Medium,Clean,False,0.0,Track 14,Maintenance,320,1,0
2024-05-13,21,299853,54,94,61,Closed,Low,Scheduled,True,1.0,Track 14,Standby,209,0,0
2024-05-13,22,298093,53,139,325,Closed,High,Clean,False,11.6,Track 8,Inducted,517,0,0
2024-05-13,23,405537,88,90,184,Closed,High,Clean,False,0.8,Track 15,Standby,362,0,0
2024-05-13,24,311347,29,101,348,Closed,Low,Clean,False,13.2,Track 8,Inducted,478,0,0
2024-05-13,25,281158,29,174,159,Closed,Low,Clean,False,1.1,Track 1,Standby,362,0,0
2024-05-14,1,381029,37,131,293,Open,Low,Clean,False,1.3,Track 8,Standby,461,0,1
2024-05-14,2,326313,7,165,96,Closed,Medium,Clean,False,9.2,Track 6,Inducted,268,1,1
2024-05-14,3,293153,24,8,216,Closed,Low,Clean,False,0.9,Track 3,Standby,248,0,1
2024-05-14,4,385512,64,26,215,Open,Medium,Clean,False,1.2,Track 10,Standby,305,0,1
2024-05-14,5,365296,51,17,102,Closed,Low,Scheduled,True,1.4,Track 13,Standby,170,0,1
2024-05-14,6,290753,39,65,114,Closed,Low,Clean,False,1.0,Track 8,Standby,218,0,1
2024-05-14,7,378788,66,24,82,Closed,Medium,Clean,False,11.0,Track 8,Inducted,172,0,1
2024-05-14,8,257911,41,159,313,Open,Low,Clean,False,0.8,Track 11,Standby,513,0,1
2024-05-14,9,306761,81,100,230,Closed,Medium,Clean,False,1.5,Track 2,Standby,411,0,1
2024-05-14,10,350817,57,28,320,Closed,Medium,Clean,False,1.1,Track 13,Standby,405,0,1
2024-05-14,11,407269,79,94,15,Open,High,Clean,False,0.0,Track 4,Maintenance,188,0,1
2024-05-14,12,303010,22,145,244,Open,Low,Clean,False,0.0,Track 14,Maintenance,411,0,1
2024-05-14,13,332824,38,2,352,Closed,High,Clean,False,10.3,Track 1,Inducted,392,1,1
2024-05-14,14,318480,43,126,29,Closed,High,Clean,False,1.2,Track 10,Standby,198,0,1
2024-05-14,15,393820,81,180,247,Open,High,Clean,False,1.3,Track 8,Standby,508,0,1
2024-05-14,16,376475,32,46,4,Closed,High,Clean,False,12.9,Track 1,Inducted,82,1,1
2024-05-14,17,365440,28,95,154,Closed,Low,Clean,False,12.3,Track 13,Inducted,277,0,1
2024-05-14,18,375996,36,6,295,Closed,High,Clean,False,9.0,Track 2,Inducted,337,1,1
2024-05-14,19,331487,43,112,89,Closed,Low,Clean,False,0.8,Track 6,Standby,244,0,1
2024-05-14,20,378190,48,6,263,Closed,Medium,Clean,False,11.1,Track 15,Inducted,317,1,1
2024-05-14,21,299888,53,93,60,Open,Low,Clean,False,0.8,Track 4,Standby,206,0,1
2024-05-14,22,298093,52,138,324,Open,High,Clean,False,0.0,Track 10,Maintenance,514,0,1
2024-05-14,23,405537,87,89,183,Closed,High,Clean,False,0.0,Track 11,Maintenance,359,0,1
2024-05-14,24,311347,28,100,347,Open,Low,Clean,False,0.0,Track 4,Maintenance,475,0,1
2024-05-14,25,281464,28,173,158,Closed,Low,Clean,False,13.4,Track 1,Inducted,359,0,1
2024-05-15,1,381392,36,130,292,Closed,Low,Clean,False,8.1,Track 8,Inducted,458,0,2
2024-05-15,2,326817,6,164,95,Closed,Medium,Clean,False,10.1,Track 12,Inducted,265,1,2
2024-05-15,3,293587,23,7,215,Closed,Low,Clean,False,9.5,Track 10,Inducted,245,1,2
2024-05-15,4,385544,63,25,214,Open,Medium,Clean,False,1.4,Track 3,Standby,302,0,2
2024-05-15,5,365635,50,16,101,Closed,Low,Clean,False,13.8,Track 6,Inducted,167,0,2
2024-05-15,6,291258,38,64,113,Closed,Low,Clean,False,12.5,Track 13,Inducted,215,0,2
2024-05-15,7,379160,65,23,81,Closed,Medium,Clean,False,8.4,Track 7,Inducted,169,0,2
2024-05-15,8,257911,40,158,312,Open,Low,Clean,False,0.0,Track 2,Maintenance,510,0,2
2024-05-15,9,306804,80,99,229,Closed,Medium,Clean,False,0.5,Track 7,Standby,408,0,2
2024-05-15,10,351245,56,27,319,Closed,Medium,Clean,False,10.6,Track 13,Inducted,402,0,2
2024-05-15,11,407747,78,93,14,Closed,High,Clean,False,13.3,Track 7,Inducted,185,0,2
2024-05-15,12,303452,21,144,243,Closed,Low,Clean,False,9.8,Track 13,Inducted,408,0,2
2024-05-15,13,333181,37,1,351,Closed,High,Clean,False,13.7,Track 9,Inducted,389,1,2
2024-05-15,14,318796,42,125,28,Closed,High,Clean,False,12.5,Track 11,Inducted,195,0,2
2024-05-15,15,393820,80,179,246,Open,High,Clean,False,0.0,Track 12,Maintenance,505,0,2
2024-05-15,16,376477,31,45,3,Open,High,Clean,False,1.0,Track 1,Standby,79,1,2
2024-05-15,17,365865,27,94,153,Closed,Low,Clean,False,10.6,Track 11,Inducted,274,0,2
2024-05-15,18,376433,35,5,294,Closed,High,Clean,False,12.7,Track 10,Inducted,334,1,2
2024-05-15,19,331906,42,111,88,Closed,Low,Clean,False,13.1,Track 14,Inducted,241,0,2
2024-05-15,20,378534,47,5,262,Closed,Medium,Clean,False,12.8,Track 4,Inducted,314,1,2
2024-05-15,21,300462,52,92,59,Closed,Low,Clean,False,12.8,Track 15,Inducted,203,0,2
2024-05-15,22,298093,51,137,323,Open,High,Clean,False,0.0,Track 14,Maintenance,511,0,2
2024-05-15,23,405537,86,88,182,Closed,High,Clean,False,0.0,Track 1,Maintenance,356,0,2
2024-05-15,24,311776,27,99,346,Closed,Low,Clean,False,11.8,Track 1,Inducted,472,0,2
2024-05-15,25,281839,27,172,157,Closed,Low,Clean,False,12.3,Track 13,Inducted,356,0,2
2024-05-16,1,381392,35,129,291,Open,Low,Clean,False,0.0,Track 11,Maintenance,455,0,3
2024-05-16,2,327117,5,163,94,Closed,Medium,Clean,False,11.2,Track 1,Inducted,262,1,3
2024-05-16,3,294175,22,6,214,Closed,Low,Clean,False,12.2,Track 12,Inducted,242,1,3
2024-05-16,4,385558,62,24,213,Open,Medium,Clean,False,0.8,Track 14,Standby,299,0,3
2024-05-16,5,366115,49,15,100,Closed,Low,Clean,False,10.7,Track 3,Inducted,164,0,3
2024-05-16,6,291639,37,63,112,Closed,Low,Clean,False,13.8,Track 6,Inducted,212,0,3
2024-05-16,7,379160,64,22,80,Closed,Medium,Clean,False,0.0,Track 4,Maintenance,166,0,3
2024-05-16,8,257911,39,157,311,Open,Low,Clean,False,0.0,Track 11,Maintenance,507,0,3
2024-05-16,9,307221,79,98,228,Closed,Medium,Clean,False,12.5,Track 15,Inducted,405,0,3
2024-05-16,10,351245,55,26,318,Closed,Medium,Clean,False,0.0,Track 2,Maintenance,399,0,3
2024-05-16,11,408079,77,92,13,Closed,High,Clean,False,9.1,Track 14,Inducted,182,0,3
2024-05-16,12,303816,20,143,242,Closed,Low,Clean,False,10.8,Track 15,Inducted,405,0,3
2024-05-16,13,333181,36,180,350,Open,High,Clean,False,0.0,Track 8,Maintenance,566,0,3
2024-05-16,14,318822,41,124,27,Closed,High,Clean,False,1.4,Track 12,Standby,192,0,3
2024-05-16,15,393820,79,178,245,Open,High,Clean,False,0.0,Track 9,Maintenance,502,0,3
2024-05-16,16,376477,30,44,2,Open,High,Clean,False,0.0,Track 2,Maintenance,76,1,3
2024-05-16,17,366215,26,93,152,Closed,Low,Clean,False,11.9,Track 6,Inducted,271,0,3
2024-05-16,18,376953,34,4,293,Closed,High,Clean,False,12.3,Track 2,Inducted,331,1,3
2024-05-16,19,331906,41,110,87,Open,Low,Clean,False,0.0,Track 9,Maintenance,238,0,3
2024-05-16,20,379043,46,4,261,Closed,Medium,Clean,False,11.8,Track 2,Inducted,311,1,3
2024-05-16,21,300497,51,91,58,Closed,Low,Clean,False,0.7,Track 3,Standby,200,0,3
2024-05-16,22,298605,50,136,322,Closed,High,Clean,False,10.7,Track 7,Inducted,508,0,3
2024-05-16,23,405537,85,87,181,Open,High,Clean,False,0.0,Track 1,Maintenance,353,0,3
2024-05-16,24,311776,26,98,345,Open,Low,Clean,False,0.0,Track 4,Maintenance,469,0,3
2024-05-16,25,281839,26,171,156,Open,Low,Clean,False,0.0,Track 13,Maintenance,353,0,3
2024-05-17,1,381932,34,128,290,Closed,Low,Clean,False,12.0,Track 2,Inducted,452,0,4
2024-05-17,2,327125,4,162,93,Closed,Medium,Clean,False,1.2,Track 2,Standby,259,1,4
2024-05-17,3,294644,21,5,213,Closed,Low,Clean,False,8.8,Track 11,Inducted,239,1,4
2024-05-17,4,385601,61,23,212,Closed,Medium,Clean,False,0.9,Track 8,Standby,296,0,4
2024-05-17,5,366526,48,14,99,Closed,Low,Clean,False,11.0,Track 1,Inducted,161,0,4
2024-05-17,6,292209,36,62,111,Closed,Low,Clean,False,13.9,Track 3,Inducted,209,0,4
2024-05-17,7,379197,63,21,79,Closed,Medium,Clean,False,1.1,Track 2,Standby,163,0,4
2024-05-17,8,257911,38,156,310,Open,Low,Clean,False,0.0,Track 2,Maintenance,504,0,4
2024-05-17,9,307221,78,97,227,Open,Medium,Clean,False,0.0,Track 15,Maintenance,402,0,4
2024-05-17,10,351643,54,25,317,Closed,Medium,Clean,False,8.5,Track 7,Inducted,396,0,4
2024-05-17,11,408424,76,91,12,Closed,High,Clean,False,9.4,Track 10,Inducted,179,0,4
2024-05-17,12,303839,19,142,241,Open,Low,Clean,False,1.4,Track 4,Standby,402,0,4
2024-05-17,13,333181,35,179,349,Closed,High,Clean,False,0.0,Track 14,Maintenance,563,0,4
2024-05-17,14,318849,40,123,26,Closed,High,Clean,False,1.2,Track 3,Standby,189,0,4
2024-05-17,15,393822,78,177,244,Closed,High,Clean,False,0.8,Track 6,Standby,499,0,4
2024-05-17,16,376477,29,43,1,Open,High,Clean,False,0.0,Track 13,Maintenance,73,1,4
2024-05-17,17,366661,25,92,151,Closed,Low,Clean,False,9.3,Track 3,Inducted,268,0,4
2024-05-17,18,376991,33,3,292,Closed,High,Clean,False,1.0,Track 12,Standby,328,1,4
2024-05-17,19,332481,40,109,86,Closed,Low,Clean,False,10.1,Track 14,Inducted,235,0,4
2024-05-17,20,379402,45,3,260,Closed,Medium,Clean,False,12.2,Track 15,Inducted,308,1,4
2024-05-17,21,300936,50,90,57,Closed,Low,Clean,False,13.7,Track 10,Inducted,197,0,4
2024-05-17,22,298622,49,135,321,Open,High,Clean,False,1.0,Track 8,Standby,505,0,4
2024-05-17,23,405963,84,86,180,Closed,High,Clean,False,11.8,Track 1,Inducted,350,0,4
2024-05-17,24,311778,25,97,344,Closed,Low,Clean,False,0.7,Track 6,Standby,466,0,4
2024-05-17,25,282340,25,170,155,Closed,Low,Clean,False,13.0,Track 1,Inducted,350,0,4
2024-05-18,1,381932,33,127,289,Open,Low,Clean,False,0.0,Track 4,Maintenance,449,0,5
2024-05-18,2,327144,3,161,92,Closed,Medium,Clean,False,1.1,Track 15,Standby,256,1,5
2024-05-18,3,294644,20,4,212,Open,Low,Clean,False,0.0,Track 12,Maintenance,236,1,5
2024-05-18,4,385601,60,22,211,Open,Medium,Clean,False,0.0,Track 14,Maintenance,293,0,5
2024-05-18,5,366526,47,13,98,Open,Low,Clean,False,0.0,Track 4,Maintenance,158,0,5
2024-05-18,6,292721,35,61,110,Closed,Low,Clean,False,10.9,Track 7,Inducted,206,0,5
2024-05-18,7,379228,62,20,78,Closed,Medium,Clean,False,1.2,Track 12,Standby,160,0,5
2024-05-18,8,258364,37,155,309,Closed,Low,Clean,False,11.2,Track 9,Inducted,501,0,5
2024-05-18,9,307737,77,96,226,Closed,Medium,Clean,False,8.5,Track 2,Inducted,399,0,5
2024-05-18,10,352202,53,24,316,Closed,Medium,Clean,False,12.7,Track 14,Inducted,393,0,5
2024-05-18,11,408424,75,90,11,Open,High,Clean,False,0.0,Track 13,Maintenance,176,0,5
2024-05-18,12,304335,18,141,240,Closed,Low,Clean,False,12.8,Track 6,Inducted,399,0,5
2024-05-18,13,333574,34,178,348,Closed,High,Clean,False,10.7,Track 4,Inducted,560,0,5
2024-05-18,14,318867,39,122,25,Closed,High,Scheduled,True,0.5,Track 15,Standby,186,0,5
2024-05-18,15,394246,77,176,243,Closed,High,Clean,False,10.1,Track 5,Inducted,496,0,5
2024-05-18,16,376946,28,42,365,Closed,High,Clean,False,8.8,Track 15,Inducted,435,0,5
2024-05-18,17,366661,24,91,150,Open,Low,Clean,False,0.0,Track 14,Maintenance,265,0,5
2024-05-18,18,377035,32,2,291,Closed,High,Clean,False,0.9,Track 15,Standby,325,1,5
2024-05-18,19,332481,39,108,85,Open,Low,Clean,False,0.0,Track 15,Maintenance,232,0,5
2024-05-18,20,379433,44,2,259,Closed,Medium,Clean,False,1.2,Track 1,Standby,305,1,5
2024-05-18,21,301392,49,89,56,Closed,Low,Clean,False,8.9,Track 4,Inducted,194,0,5
2024-05-18,22,299202,48,134,320,Closed,High,Clean,False,11.0,Track 1,Inducted,502,0,5
2024-05-18,23,405971,83,85,179,Closed,High,Clean,False,0.6,Track 12,Standby,347,0,5
2024-05-18,24,312334,24,96,343,Closed,Low,Clean,False,13.7,Track 3,Inducted,463,0,5
2024-05-18,25,282340,24,169,154,Open,Low,Clean,False,0.0,Track 14,Maintenance,347,0,5
2024-05-19,1,381942,32,126,288,Closed,Low,Clean,False,1.3,Track 8,Standby,446,0,6
2024-05-19,2,327144,2,160,91,Open,Medium,Clean,False,0.0,Track 5,Maintenance,253,1,6
2024-05-19,3,294687,19,3,211,Closed,Low,Clean,False,1.3,Track 5,Standby,233,1,6
2024-05-19,4,386028,59,21,210,Closed,Medium,Clean,False,13.1,Track 12,Inducted,290,0,6
2024-05-19,5,367121,46,12,97,Closed,Low,Clean,False,12.8,Track 11,Inducted,155,0,6
2024-05-19,6,292725,34,60,109,Closed,Low,Clean,False,1.5,Track 8,Standby,203,0,6
2024-05-19,7,379250,61,19,77,Closed,Medium,Clean,False,1.5,Track 5,Standby,157,0,6
